gene_id,gene_symbol,chromosome,loeuf,loeuf_quintile,analysis_stratum,mutation_rate_correction,mu_snp_PTV,mu_snp_Mis2,mu_snp_Mis1,mu_snp_Mis0,mu_snp_Syn,corrected_mu_snp_PTV,corrected_mu_snp_Mis2,corrected_mu_snp_Mis1,corrected_mu_snp_Mis0,corrected_mu_snp_Syn
ENSG00000102897,LYRM1,16,1.917,5,LOEUF5,0.936125459185884,6.4209e-07,0,6.0441e-09,4.1075e-06,1.3929e-06,6.01076796088664e-07,0,5.6580358878654e-09,3.84513532360602e-06,1.30392915210002e-06
ENSG00000102898,NUTF2,16,0.338,1,LOEUF1_mu2,0.95905409047427,6.4707e-07,6.7381e-07,1.8306e-06,1.5153e-06,2.4076e-06,6.20575130323186e-07,6.46220236702468e-07,1.7556444180222e-06,1.45325466329566e-06,2.30901862822585e-06
ENSG00000102900,NUP93,16,0.559,2,LOEUF2,0.96887772980956,3.5045e-06,6.2835e-08,2.2247e-06,2.7808e-05,1.2027e-05,3.3954320041176e-06,6.08794321525837e-08,2.15546228550733e-06,2.69425519105442e-05,1.16526924564196e-05
ENSG00000102901,CENPT,16,0.775,3,LOEUF3,0.990933464461883,1.0708e-06,0,7.2504e-08,1.8176e-05,7.8376e-06,1.06109155374578e-06,0,7.18466399073444e-08,1.80112066500592e-05,7.76654012106645e-06
ENSG00000102904,TSNAXIP1,16,1.51,5,LOEUF5,0.98146317322815,2.4566e-06,0,1.5409e-07,2.2887e-05,9.2567e-06,2.41106243135227e-06,0,1.51233660362726e-07,2.24627476456727e-05,9.08511015562102e-06
ENSG00000102908,NFAT5,16,0.205,1,LOEUF1_mu1,0.93620203768305,4.3377e-06,3.839e-06,6.6882e-06,2.727e-05,1.5047e-05,4.06096357885776e-06,3.59407962266523e-06,6.26150646843177e-06,2.55302295676168e-05,1.40870320610168e-05
ENSG00000102910,LONP2,16,1.349,4,LOEUF4,1.00038577557297,2.7005e-06,7.221e-07,4.0499e-06,2.069e-05,9.5242e-06,2.70154178693479e-06,7.22378568541239e-07,4.05146235249295e-06,2.06979816966047e-05,9.52787420371204e-06
ENSG00000102921,N4BP1,16,0.404,1,LOEUF1_mu2,0.993602658295958,1.6667e-06,1.4169e-06,3.3965e-06,1.783e-05,9.0486e-06,1.65603755058187e-06,1.40783560653954e-06,3.37477142890222e-06,1.77159353974169e-05,8.9907130138568e-06
ENSG00000102924,CBLN1,16,0.98,3,LOEUF3,0.932010626628457,3.3407e-07,1.0649e-06,1.6752e-06,2.3418e-06,2.3754e-06,3.11356790037769e-07,9.92498116296643e-07,1.56130420172799e-06,2.18258248543852e-06,2.21389804249324e-06
ENSG00000102931,ARL2BP,16,1.351,4,LOEUF4,0.930951716653696,7.9644e-07,5.4996e-08,1.9316e-07,3.883e-06,1.8649e-06,7.4144718521167e-07,5.11986206090867e-08,1.79822633588828e-07,3.6148855157663e-06,1.73613185638748e-06
ENSG00000102934,PLLP,16,1.271,4,LOEUF4,1.01537885006269,4.4234e-07,2.4905e-08,2.2208e-07,6.9398e-06,4.1204e-06,4.4914268053673e-07,2.52880102608113e-08,2.25495335021922e-07,7.04652614366505e-06,4.18376701379831e-06
ENSG00000102935,ZNF423,16,0.187,1,LOEUF1_mu1,0.99947763769295,1.9919e-06,5.6579e-06,1.0227e-05,3.8362e-05,2.6042e-05,1.99085950652059e-06,5.65494452630294e-06,1.02216578006858e-05,3.83419611371769e-05,2.60283966407998e-05
ENSG00000102962,CCL22,16,1.804,5,LOEUF5,1.0430809132533,2.3297e-07,6.2111e-09,5.5639e-08,4.3265e-06,1.6609e-06,2.43006560360622e-07,6.47867986030759e-09,5.80359789325005e-08,4.51288957119041e-06,1.73245308882241e-06
ENSG00000102967,DHODH,16,0.778,3,LOEUF3,1.00053913170725,1.0814e-06,0,5.7144e-07,1.5683e-05,6.5669e-06,1.08198301702822e-06,0,5.71748081422793e-07,1.56914552025649e-05,6.57044042400837e-06
ENSG00000102970,CCL17,16,1.921,5,LOEUF5,0.956656426564764,3.6192e-07,1.0666e-08,5.0929e-08,2.6108e-06,1.1576e-06,3.4623309390232e-07,1.02036974457398e-08,4.87215551485169e-08,2.49763859847529e-06,1.10742547939137e-06
ENSG00000102974,CTCF,16,0.148,1,LOEUF1_mu1,1.13597394654035,2.0438e-06,8.0373e-06,6.5034e-06,1.2053e-05,9.0672e-06,2.32170355193916e-06,9.13016340052872e-06,7.38769296393049e-06,1.36918939776508e-05,1.03001029680706e-05
ENSG00000102977,ACD,16,1.187,4,LOEUF4,1.03401707161809,9.259e-07,0,1.2566e-07,1.6666e-05,7.633e-06,9.57396406611191e-07,0,1.29934585219529e-07,1.72329285155871e-05,7.89265230766089e-06
ENSG00000102978,POLR2C,16,0.745,3,LOEUF3,0.949842897999779,1.3563e-06,1.1477e-06,1.3954e-06,6.5695e-06,4.3571e-06,1.2882719225571e-06,1.09013469403435e-06,1.32541077986889e-06,6.23999291840955e-06,4.13856049087484e-06
ENSG00000102981,PARD6A,16,1.016,3,LOEUF3,1.00774901052486,1.2075e-06,3.0471e-07,1.2227e-06,1.2646e-05,5.0266e-06,1.21685693020876e-06,3.07071200997029e-07,1.23217471516874e-06,1.27439939870973e-05,5.06555117630424e-06
ENSG00000102984,ZNF821,16,0.684,2,LOEUF2,0.974887556517292,1.775e-06,1.4406e-06,6.5468e-06,9.9811e-06,5.2245e-06,1.73042541281819e-06,1.40442301391881e-06,6.38239385500741e-06,9.73045019035474e-06,5.09330003902459e-06
ENSG00000102996,MMP15,16,0.48,2,LOEUF2,1.08335230249556,2.2863e-06,1.1709e-07,2.1578e-06,3.272e-05,1.5112e-05,2.4768683691956e-06,1.26849721099205e-07,2.33765759832492e-06,3.54472873376547e-05,1.63716199953129e-05
ENSG00000103005,USB1,16,0.999,3,LOEUF3,1.00259192355514,8.2005e-07,0,1.3573e-07,8.9496e-06,3.5873e-06,8.22175506911394e-07,0,1.36081801784139e-07,8.9727966790491e-06,3.59659800736936e-06
ENSG00000103018,CYB5B,16,0.88,3,LOEUF3,1.0123300724647,4.6071e-07,0,3.7017e-07,3.7683e-06,1.8919e-06,4.66390587685213e-07,0,3.74734222924259e-07,3.81476341206874e-06,1.91522726409597e-06
ENSG00000103021,CCDC113,16,1.427,4,LOEUF4,0.96931771201416,1.738e-06,0,6.4078e-08,1.2753e-05,4.7966e-06,1.68467418348061e-06,0,6.21119403504433e-08,1.23617087813166e-05,4.64942933744712e-06
ENSG00000103023,PRSS54,16,0.86,3,LOEUF3,0.923777685967059,9.2937e-07,0,2.3415e-07,1.1505e-05,5.8033e-06,8.58531268007205e-07,0,2.16302545169187e-07,1.0628062277051e-05,5.36095904497263e-06
ENSG00000103024,NME3,16,1.949,5,LOEUF5,1.59470329832986,2.4782e-07,0,2.8489e-07,4.8602e-06,2.445e-06,3.95199371392105e-07,0,4.54315022661193e-07,7.75057697054277e-06,3.8990495644165e-06
ENSG00000103034,NDRG4,16,0.579,2,LOEUF2,0.989611158326836,1.5791e-06,0,2.2507e-06,1.2607e-05,6.8944e-06,1.56269498011391e-06,0,2.22731783404621e-06,1.24760278730264e-05,6.82277516996854e-06
ENSG00000103035,PSMD7,16,0.557,2,LOEUF2,1.13704076177519,1.0149e-06,1.7526e-06,2.3094e-06,5.7509e-06,4.5862e-06,1.15398266912564e-06,1.9927776390872e-06,2.62588193524363e-06,6.53900771689295e-06,5.21469634165338e-06
ENSG00000103037,SETD6,16,1.633,5,LOEUF5,1.28706171908425,1.209e-06,0,4.2196e-07,1.2534e-05,5.8825e-06,1.55605761837286e-06,0,5.4308856298479e-07,1.6132031587002e-05,7.5711405625131e-06
ENSG00000103042,SLC38A7,16,0.822,3,LOEUF3,0.995935870551951,1.368e-06,8.8102e-08,2.6736e-06,1.486e-05,8.3638e-06,1.36244027091507e-06,8.7743942067368e-08,2.6627341435077e-06,1.4799607036402e-05,8.32980843412241e-06
ENSG00000103043,VAC14,16,0.421,1,LOEUF1_mu1,0.995877753766866,1.9682e-06,1.3949e-06,5.8747e-06,2.2152e-05,1.3689e-05,1.96008659496395e-06,1.3891498787294e-06,5.85048304005421e-06,2.20606840014436e-05,1.36325705713146e-05
ENSG00000103044,HAS3,16,0.372,1,LOEUF1_mu2,1.0317834586899,1.6468e-06,3.1897e-06,4.6395e-06,1.6267e-05,9.8253e-06,1.69914099977053e-06,3.29107969818319e-06,4.78695935659181e-06,1.67840215225087e-05,1.01375820166659e-05
ENSG00000103047,TANGO6,16,0.82,3,LOEUF3,0.93973365279744,2.8548e-06,6.0222e-08,7.9932e-07,2.9905e-05,1.3634e-05,2.68275163200613e-06,5.65926400387674e-08,7.51147903354049e-07,2.81027348869074e-05,1.28123286222403e-05
ENSG00000103051,COG4,16,0.713,2,LOEUF2,1.03208829783442,2.1239e-06,0,8.7866e-07,2.4539e-05,9.7897e-06,2.19205233577052e-06,0,9.06854703775187e-07,2.53264147405587e-05,1.01038348093096e-05
ENSG00000103056,SMPD3,16,0.427,2,LOEUF2,1.13364522210613,1.8547e-06,3.9146e-07,2.082e-06,2.6959e-05,1.5788e-05,2.10257179344024e-06,4.43776758645665e-07,2.36024935242496e-06,3.05619415427591e-05,1.78979907666115e-05
ENSG00000103061,SLC7A6OS,16,0.614,2,LOEUF2,1.15705740460205,8.469e-07,0,1.0024e-07,9.3591e-06,4.2409e-06,9.7991191595748e-07,0,1.1598343423731e-07,1.08290159554111e-05,4.90696474717685e-06
ENSG00000103064,SLC7A6,16,0.655,2,LOEUF2,1.00252714500026,9.4691e-07,1.4746e-07,1.2109e-06,1.5117e-05,6.8945e-06,9.49302978872193e-07,1.47832652801738e-07,1.21396011988081e-06,1.51552028509689e-05,6.91192340120427e-06
ENSG00000103066,PLA2G15,16,0.512,2,LOEUF2,0.962712075888166,1.0902e-06,2.3984e-08,4.5117e-07,1.5951e-05,6.574e-06,1.04954870513328e-06,2.30896864281018e-08,4.34346807278464e-07,1.53562203224921e-05,6.3288691868888e-06
ENSG00000103067,ESRP2,16,0.715,2,LOEUF2,0.939832372259735,1.6212e-06,0,3.645e-06,2.2665e-05,1.1011e-05,1.52365624190748e-06,0,3.42568899688674e-06,2.13013007172669e-05,1.03484942509519e-05
ENSG00000103089,FA2H,16,0.556,2,LOEUF2,1.28168429390158,1.2463e-06,0,3.8564e-07,1.191e-05,6.3897e-06,1.59736313548954e-06,0,4.94268731100204e-07,1.52648599403678e-05,8.18957813274291e-06
ENSG00000103091,WDR59,16,0.723,2,LOEUF2,1.23216077309454,3.8457e-06,1.1937e-07,5.9019e-06,3.0607e-05,1.4497e-05,4.73852068508968e-06,1.47083031484295e-07,7.27208966672668e-06,3.77127447821046e-05,1.78626347275516e-05
ENSG00000103111,MON1B,16,0.602,2,LOEUF2,1.1839241000319,1.7258e-06,2.3291e-07,2.0805e-06,2.2745e-05,9.9354e-06,2.04321621183506e-06,2.7574776213843e-07,2.46315409011637e-06,2.69283536552256e-05,1.1762759503457e-05
ENSG00000103126,AXIN1,16,0.403,1,LOEUF1_mu1,1.10575892835518,2.3561e-06,1.1338e-08,1.7168e-06,3.7403e-05,1.9362e-05,2.60527861109763e-06,1.2537094729691e-08,1.89836692820017e-06,4.13587011972687e-05,2.1409704370813e-05
ENSG00000103145,HCFC1R1,16,1.722,5,LOEUF5,1.25487291739322,5.119e-07,0,1.6914e-08,3.9468e-06,1.4773e-06,6.42369446413589e-07,0,2.12249205247889e-08,4.95273243036755e-06,1.853823760865e-06
ENSG00000103148,NPRL3,16,0.491,2,LOEUF2,1.07332815976134,1.4092e-06,4.0048e-07,1.4032e-06,2.2517e-05,1.1005e-05,1.51253404273567e-06,4.2984646142122e-07,1.50609407377711e-06,2.4168130173346e-05,1.18119763981735e-05
ENSG00000103150,MLYCD,16,0.837,3,LOEUF3,1.38257108838994,9.9354e-07,0,9.3877e-07,1.6715e-05,9.0831e-06,1.37363967915894e-06,0,1.29791626064782e-06,2.31096757424378e-05,1.25580314529546e-05
ENSG00000103152,MPG,16,1.65,5,LOEUF5,1.15741670039445,1.3432e-06,0,6.9282e-08,1.3375e-05,5.3852e-06,1.55464211196982e-06,0,8.01881438367283e-08,1.54804483677758e-05,6.23292041496419e-06
ENSG00000103154,NECAB2,16,1.39,4,LOEUF4,1.61639966011857,1.3182e-06,0,8.898e-07,1.2798e-05,6.3016e-06,2.1307380319683e-06,0,1.4382724175735e-06,2.06866828501975e-05,1.01859040982032e-05
ENSG00000103160,HSDL1,16,0.915,3,LOEUF3,1.29709525865319,1.0732e-06,0,1.0114e-07,1.0871e-05,4.8807e-06,1.39204263158661e-06,0,1.31188214460184e-07,1.41007225568188e-05,6.33073282890863e-06
ENSG00000103168,TAF1C,16,1.29,4,LOEUF4,1.28764940040327,2.3997e-06,0,3.0256e-07,3.628e-05,1.5904e-05,3.08997226614773e-06,0,3.89591202586014e-07,4.67159202466307e-05,2.04787760640136e-05
ENSG00000103174,NAGPA,16,1.318,4,LOEUF4,1.30644616332704,1.1442e-06,0,5.2006e-07,1.9853e-05,1.0129e-05,1.49483570007879e-06,0,6.79430391699858e-07,2.59368756805316e-05,1.32329931883395e-05
ENSG00000103175,WFDC1,16,1.716,5,LOEUF5,1.4182410363138,9.0106e-07,0,4.3944e-07,8.1194e-06,4.5091e-06,1.27792026818091e-06,0,6.23231840997736e-07,1.15152662702463e-05,6.39499065684255e-06
ENSG00000103184,SEC14L5,16,1.25,4,LOEUF4,1.463409776728,2.2707e-06,0,4.8102e-07,2.7885e-05,1.1968e-05,3.32296458001626e-06,0,7.039293708017e-07,4.08071816240602e-05,1.75140882078806e-05
ENSG00000103187,COTL1,16,1.18,4,LOEUF4,1.25928589043741,3.6025e-07,0,1.8187e-06,4.7485e-06,3.3935e-06,4.53657742030078e-07,0,2.29026324893852e-06,5.97971905074206e-06,4.27338666919936e-06
ENSG00000103194,USP10,16,0.282,1,LOEUF1_mu1,1.15936346824926,2.5813e-06,4.5532e-07,3.141e-06,2.2861e-05,1.196e-05,2.99266492059182e-06,5.27881374363254e-07,3.64156065377094e-06,2.65042082476464e-05,1.38659870802612e-05
ENSG00000103196,CRISPLD2,16,0.859,3,LOEUF3,1.19339929590219,1.7794e-06,0,2.0816e-06,1.6584e-05,9.398e-06,2.12353470712836e-06,0,2.48417997435e-06,1.97913339232419e-05,1.12155665828888e-05
ENSG00000103197,TSC2,16,0.074,1,LOEUF1_mu1,1.27018427406548,5.3476e-06,9.7439e-07,7.0019e-06,6.8906e-05,3.9125e-05,6.79243742399254e-06,1.23765485480666e-06,8.89370326857905e-06,8.75233175887556e-05,4.96959597228117e-05
ENSG00000103199,ZNF500,16,0.949,3,LOEUF3,1.40669830029468,1.2681e-06,0,7.702e-07,2.0803e-05,1.0061e-05,1.78383411460369e-06,0,1.08343903088696e-06,2.92635447410303e-05,1.41527915992648e-05
ENSG00000103202,NME4,16,1.565,5,LOEUF5,1.19575049298975,5.0922e-07,0,2.2038e-07,8.2996e-06,3.9209e-06,6.08900066040241e-07,0,2.63519493645082e-07,9.92425079161775e-06,4.68841810796352e-06
ENSG00000103222,ABCC1,16,0.397,1,LOEUF1_mu1,1.08100933792448,4.7235e-06,1.2357e-06,4.131e-06,5.4719e-05,2.9436e-05,5.10614760768628e-06,1.33580323887328e-06,4.46564957496603e-06,5.91517499618896e-05,3.1820590871145e-05
ENSG00000103226,NOMO3,16,0.81,3,LOEUF3,0.489054848297758,1.9981e-06,3.5365e-07,1.8945e-06,1.9713e-05,1.1314e-05,9.7718049238375e-07,1.72954247100502e-07,9.26514410100103e-07,9.6407382244937e-06,5.53316655364083e-06
ENSG00000103227,LMF1,16,1.269,4,LOEUF4,1.29123395953385,1.8891e-06,0,4.0072e-07,2.1658e-05,1.0735e-05,2.4392700729554e-06,0,5.17423272264406e-07,2.79655450955842e-05,1.38613965555959e-05
ENSG00000103241,FOXF1,16,0.302,1,LOEUF1_mu2,1.30504089266342,5.7852e-07,2.3256e-06,8.349e-07,8.1585e-06,5.9409e-06,7.54992257223643e-07,3.03500309997806e-06,1.08957864128469e-06,1.06471761227945e-05,7.75311743922413e-06
ENSG00000103245,CIAO3,16,1.064,4,LOEUF4,1.1781217181635,2.098e-06,0,4.4738e-07,1.8219e-05,1.0261e-05,2.47169936470703e-06,0,5.27068094271989e-07,2.14641995832209e-05,1.20887069500757e-05
ENSG00000103248,MTHFSD,16,1.705,5,LOEUF5,1.04698314953306,1.2062e-06,0,1.6787e-07,1.4821e-05,7.3686e-06,1.26287107496678e-06,0,1.75757061312116e-07,1.55173372592296e-05,7.71480003564934e-06
ENSG00000103249,CLCN7,16,0.394,1,LOEUF1_mu1,1.24130278858634,2.8314e-06,1.8107e-06,7.4924e-06,2.9087e-05,2.0059e-05,3.51462471560336e-06,2.24762695929328e-06,9.30033701320427e-06,3.61057742116108e-05,2.48992926362533e-05
ENSG00000103253,HAGHL,16,1.461,5,LOEUF5,1.40097100397278,3.4189e-07,0,1.1531e-07,9.6472e-06,5.0813e-06,4.78977976548255e-07,0,1.61545966468102e-07,1.35154474695263e-05,7.11875396248691e-06
ENSG00000103254,FAM173A,16,1.615,5,LOEUF5,1.39064971869214,3.9585e-07,0,1.0481e-07,7.8458e-06,4.0918e-06,5.50488691144284e-07,0,1.45753997016123e-07,1.09107595629148e-05,5.69026051894451e-06
ENSG00000103257,SLC7A5,16,0.514,2,LOEUF2,1.14649977219476,1.0953e-06,1.5643e-06,2.7257e-06,1.4891e-05,1.0983e-05,1.25576120048492e-06,1.79346959364426e-06,3.12501442907125e-06,1.70725281077521e-05,1.2592006998015e-05
ENSG00000103260,METRN,16,1.307,4,LOEUF4,1.5568351699985,7.6489e-07,1.1171e-08,1.4455e-08,1.2529e-05,5.953e-06,1.19080765318016e-06,1.73914056840533e-08,2.25040523823284e-08,1.95055878449113e-05,9.2678397670011e-06
ENSG00000103264,FBXO31,16,0.457,2,LOEUF2,1.19147036818448,1.4732e-06,2.438e-06,3.6938e-06,1.9174e-05,1.2667e-05,1.75527414640937e-06,2.90480475763375e-06,4.40105324599982e-06,2.28452528395692e-05,1.50923551537928e-05
ENSG00000103266,STUB1,16,0.68,2,LOEUF2,1.43723789405564,1.3497e-06,3.7704e-07,3.5548e-06,7.0192e-06,5.0601e-06,1.9398399856069e-06,5.4189617557474e-07,5.109093265789e-06,1.00882602259554e-05,7.27256746771096e-06
ENSG00000103269,RHBDL1,16,0.531,2,LOEUF2,1.22612454091649,5.1606e-07,1.4526e-06,2.3074e-06,1.5219e-05,9.0947e-06,6.32753830585363e-07,1.78106850813529e-06,2.8291597657107e-06,1.8660389388208e-05,1.11512348622732e-05
ENSG00000103274,NUBP1,16,1.613,5,LOEUF5,1.1363341460755,1.2144e-06,0,1.1873e-06,8.7127e-06,5.074e-06,1.37996418699409e-06,0,1.34916953163544e-06,9.90053851451203e-06,5.7657594571871e-06
ENSG00000103275,UBE2I,16,0.287,1,LOEUF1_mu2,1.1438310355292,7.3437e-07,1.1012e-06,3.987e-06,3.9903e-07,3.043e-06,8.39995197561581e-07,1.25958673632476e-06,4.56045433865493e-06,4.56422898107218e-07,3.48067784111537e-06
ENSG00000103310,ZP2,16,0.73,2,LOEUF2,1.04382894844414,2.1929e-06,0,4.8571e-08,2.0716e-05,8.9055e-06,2.28901250104315e-06,0,5.06998158548802e-08,2.16239604959688e-05,9.29581870036927e-06
ENSG00000103313,MEFV,16,1.129,4,LOEUF4,1.16116955248863,1.6206e-06,0,1.3033e-07,2.5465e-05,1.181e-05,1.88179137676307e-06,0,1.51335227775843e-07,2.95691826541229e-05,1.37134124148907e-05
ENSG00000103316,CRYM,16,0.756,3,LOEUF3,0.988158531461397,8.1896e-07,1.3764e-08,5.5569e-07,8.2441e-06,3.8859e-06,8.09262310925626e-07,1.36010140270347e-08,5.49109814347784e-07,8.1464777492209e-06,3.83988523740584e-06
ENSG00000103319,EEF2K,16,1.081,4,LOEUF4,0.965267679508708,2.8018e-06,0,2.0385e-06,2.7732e-05,1.4098e-05,2.7044869844475e-06,0,1.9676981646785e-06,2.67688032881355e-05,1.36083437457138e-05
ENSG00000103326,CAPN15,16,0.316,1,LOEUF1_mu1,1.44158585722475,2.7262e-06,3.579e-06,8.5683e-06,4.6569e-05,2.8656e-05,3.93005136396612e-06,5.15943578300739e-06,1.23519401004588e-05,6.71332117850995e-05,4.13100843246325e-05
ENSG00000103335,PIEZO1,16,0.581,2,LOEUF2,1.63194160342661,7.353e-06,0,2.9246e-06,0.0001106,5.3358e-05,1.19996666099958e-05,0,4.77277641338145e-06,0.000180492741338983,8.70771400756368e-05
ENSG00000103342,GSPT1,16,0.16,1,LOEUF1_mu2,1.27646837337952,1.7706e-06,3.9777e-06,5.2301e-06,8.4504e-06,7.2088e-06,2.26011490190578e-06,5.07740824879173e-06,6.67605723961224e-06,1.07866683424063e-05,9.2018052100183e-06
ENSG00000103343,ZNF174,16,0.705,2,LOEUF2,0.974284263475834,9.8361e-07,0,4.1785e-07,1.1858e-05,4.3062e-06,9.58315744397465e-07,0,4.07104679493377e-07,1.15530627962964e-05,4.19546289537964e-06
ENSG00000103351,CLUAP1,16,0.683,2,LOEUF2,1.05697562666417,1.643e-06,0,5.443e-07,1.2008e-05,5.1768e-06,1.73661095460924e-06,0,5.75311833593309e-07,1.26921633249834e-05,5.47175142411509e-06
ENSG00000103353,UBFD1,16,0.353,1,LOEUF1_mu2,1.05440995705771,7.2073e-07,1.1658e-06,2.1092e-06,6.2105e-06,4.6427e-06,7.59944888350203e-07,1.22923112793788e-06,2.22396148142612e-06,6.5484130383069e-06,4.89530910763183e-06
ENSG00000103355,PRSS33,16,1.439,5,LOEUF5,1.33767125388592,6.6329e-07,1.7382e-08,1.5287e-07,8.8489e-06,4.2246e-06,8.87263965989994e-07,2.32514017350451e-08,2.04489804581541e-07,1.18369191585111e-05,5.65112597916647e-06
ENSG00000103356,EARS2,16,1.021,3,LOEUF3,1.03383042899503,1.2198e-06,0,7.7318e-07,1.7539e-05,7.4029e-06,1.26106635728814e-06,0,7.9933701109038e-07,1.81323518941439e-05,7.65334328280733e-06
ENSG00000103363,ELOB,16,1.326,4,LOEUF4,1.21214933499558,4.1366e-07,3.9128e-08,1.1765e-06,4.2698e-06,2.6601e-06,5.01417693914273e-07,4.74289791797072e-08,1.4260936926223e-06,5.17563523056414e-06,3.22443844602175e-06
ENSG00000103365,GGA2,16,0.749,3,LOEUF3,1.02555259504157,2.0104e-06,0,5.8693e-07,1.9277e-05,9.5617e-06,2.06177093707158e-06,0,6.0192758460775e-07,1.97695773746164e-05,9.806026248009e-06
ENSG00000103375,AQP8,16,1.123,4,LOEUF4,0.929306561597,6.8727e-07,0,1.01e-06,8.727e-06,5.192e-06,6.3868452058877e-07,0,9.3859962721297e-07,8.11005836305702e-06,4.82495966781162e-06
ENSG00000103381,CPPED1,16,1.447,5,LOEUF5,1.0258642385768,9.7969e-07,0,2.1417e-07,1.2051e-05,7.4912e-06,1.0050289358913e-06,0,2.19709343975992e-07,1.2362689939089e-05,7.6849541840265e-06
ENSG00000103404,USP31,16,0.4,1,LOEUF1_mu1,1.09720015284396,2.884e-06,1.2033e-06,6.8843e-06,3.6783e-05,1.9527e-05,3.16432524080198e-06,1.32026094391714e-06,7.55345501222367e-06,4.03583132220594e-05,2.1425027384584e-05
ENSG00000103415,HMOX2,16,0.966,3,LOEUF3,0.959584800917157,9.3609e-07,0,6.3707e-07,1.1485e-05,5.1742e-06,8.98257736290542e-07,0,6.11322689120293e-07,1.10208314385336e-05,4.96508367690556e-06
ENSG00000103423,DNAJA3,16,0.59,2,LOEUF2,1.1861758164297,1.5142e-06,0,1.3076e-06,1.6566e-05,8.5644e-06,1.79610742123785e-06,0,1.55104349756348e-06,1.96501885749744e-05,1.01588841622305e-05
ENSG00000103429,BFAR,16,0.993,3,LOEUF3,0.99230989253843,1.4492e-06,0,3.5449e-07,1.2253e-05,5.7453e-06,1.43805549626669e-06,0,3.51763933805948e-07,1.21587731132734e-05,5.70111802560104e-06
ENSG00000103449,SALL1,16,0.196,1,LOEUF1_mu1,0.96289463911204,1.838e-06,1.1772e-06,4.2004e-06,3.9716e-05,2.2312e-05,1.76980034668793e-06,1.13351956916269e-06,4.04454264212621e-06,3.82423234869738e-05,2.14841051878678e-05
ENSG00000103460,TOX3,16,0.181,1,LOEUF1_mu2,1.04196565449551,1.0437e-06,1.408e-06,1.7823e-06,1.1813e-05,6.5193e-06,1.08749955359697e-06,1.46708764152968e-06,1.85709538600736e-06,1.23087402765555e-05,6.79288669135261e-06
ENSG00000103479,RBL2,16,0.268,1,LOEUF1_mu1,0.954695649356218,3.1185e-06,4.6525e-08,1.9707e-06,2.9933e-05,1.0754e-05,2.97721838251737e-06,4.4417215086298e-08,1.8814187161863e-06,2.85769048721797e-05,1.02667970131768e-05
ENSG00000103485,QPRT,16,1.097,4,LOEUF4,0.958061043827105,5.9156e-07,5.7369e-08,4.0784e-07,1.2388e-05,7.7486e-06,5.66750591086362e-07,5.49630040233172e-08,3.90735616114446e-07,1.18684602109302e-05,7.4236318041987e-06
ENSG00000103489,XYLT1,16,0.336,1,LOEUF1_mu1,1.05365709329733,2.3306e-06,8.0437e-07,4.8387e-06,3.2191e-05,1.6839e-05,2.45565322163876e-06,8.47530156135574e-07,5.09833057733779e-06,3.39182754903344e-05,1.77425317940337e-05
ENSG00000103490,PYCARD,16,1.895,5,LOEUF5,0.987174419734663,3.7556e-07,0,5.4943e-08,5.7024e-06,3.0104e-06,3.7074322507555e-07,0,5.42383241434816e-08,5.62926341109494e-06,2.97178987316923e-06
ENSG00000103494,RPGRIP1L,16,0.956,3,LOEUF3,0.946188219014006,4.5885e-06,0,5.0166e-07,3.6211e-05,1.3643e-05,4.34158464294577e-06,0,4.74664781950566e-07,3.42624215987162e-05,1.29088458720081e-05
ENSG00000103495,MAZ,16,0.351,1,LOEUF1_mu1,1.76327430210733,6.4434e-07,3.1783e-07,1.9526e-06,1.3778e-05,8.1579e-06,1.13614816381984e-06,5.60421471438773e-07,3.44296940229478e-06,2.42943933344348e-05,1.43846154291614e-05
ENSG00000103496,STX4,16,1.158,4,LOEUF4,0.99215085274106,1.0777e-06,2.4412e-08,4.0422e-07,1.0454e-05,5.143e-06,1.06924097399904e-06,2.42203866171148e-08,4.01047217694991e-07,1.0371945014555e-05,5.10263183564727e-06
ENSG00000103502,CDIPT,16,0.794,3,LOEUF3,0.989696260560632,5.966e-07,2.8338e-08,1.046e-06,6.9622e-06,3.6681e-06,5.90452789050473e-07,2.80460126317672e-08,1.03522228854642e-06,6.89046330527523e-06,3.63030485336245e-06
ENSG00000103507,BCKDK,16,0.867,3,LOEUF3,1.03420847615752,1.1669e-06,3.5285e-07,1.9533e-06,1.7082e-05,8.0944e-06,1.20681787082821e-06,3.64920460812182e-07,2.02011941647849e-06,1.76663491897228e-05,8.37129708940944e-06
ENSG00000103510,KAT8,16,0.479,2,LOEUF2,1.10399073953631,1.1421e-06,6.2141e-06,3.954e-06,7.7706e-06,7.3938e-06,1.26086782362442e-06,6.86030885455258e-06,4.36517938412657e-06,8.57867044064084e-06,8.16268672998356e-06
ENSG00000103512,NOMO1,16,1.022,3,LOEUF3,0.584602693223372,3.3565e-06,8.557e-07,6.6633e-06,3.45e-05,2.1164e-05,1.96221893980425e-06,5.0024452459124e-07,3.8953831257553e-06,2.01687929162063e-05,1.23725313993795e-05
ENSG00000103522,IL21R,16,0.205,1,LOEUF1_mu2,0.974214649576057,1.2318e-06,3.4764e-08,2.4535e-07,1.7331e-05,8.7329e-06,1.20003760534779e-06,3.3867598077862e-08,2.39023564273486e-07,1.68841140918026e-05,8.50771911328275e-06
